trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191129,0,601336.SH,44.4,44.7,44.21,44.52,44.49,0.03,0.0674,78641.52,349414.867
20191128,1,601336.SH,44.81,44.97,44.26,44.49,44.98,-0.49,-1.0894,101283.5,451036.225
20191127,2,601336.SH,45.55,45.61,44.89,44.98,45.78,-0.8,-1.7475,123631.57,557826.276
20191126,3,601336.SH,46.23,46.47,45.65,45.78,46.15,-0.37,-0.8017,119903.63,550570.967
20191125,4,601336.SH,45.5,46.15,45.37,46.15,45.46,0.69,1.5178,108253.35,495915.813
20191122,5,601336.SH,45.71,46.09,45.27,45.46,45.5,-0.04,-0.0879,86142.64,393158.569
20191121,6,601336.SH,45.62,45.68,45.34,45.5,45.85,-0.35,-0.7634,84149.91,382755.097
20191120,7,601336.SH,46.38,46.46,45.8,45.85,46.46,-0.61,-1.313,110507.82,509396.252
20191119,8,601336.SH,46.05,46.48,46.0,46.46,46.14,0.32,0.6935,108673.53,502673.416
20191118,9,601336.SH,45.99,46.42,45.59,46.14,46.0,0.14,0.3043,129269.62,595671.116
20191115,10,601336.SH,46.9,46.97,45.89,46.0,46.94,-0.94,-2.0026,185508.36,857394.61
20191114,11,601336.SH,47.5,47.5,46.78,46.94,47.38,-0.44,-0.9287,118859.99,558581.016
20191113,12,601336.SH,47.84,47.84,47.12,47.38,47.96,-0.58,-1.2093,116295.0,550848.276
20191112,13,601336.SH,47.95,48.22,47.42,47.96,48.02,-0.06,-0.1249,118327.41,565660.827
20191111,14,601336.SH,48.51,48.67,47.9,48.02,48.88,-0.86,-1.7594,120921.47,583239.964
20191108,15,601336.SH,49.8,49.86,48.88,48.88,49.46,-0.58,-1.1727,137774.59,679672.738
20191107,16,601336.SH,49.26,49.65,49.0,49.46,49.28,0.18,0.3653,143725.47,708819.265
20191106,17,601336.SH,49.5,50.2,49.02,49.28,49.08,0.2,0.4075,250258.21,1242563.77
20191105,18,601336.SH,48.8,49.55,48.42,49.08,48.52,0.56,1.1542,251587.8,1232926.005
20191104,19,601336.SH,48.13,48.76,48.12,48.52,48.19,0.33,0.6848,247713.6,1201308.777
20191101,20,601336.SH,47.74,48.45,47.33,48.19,47.72,0.47,0.9849,166634.5,799305.282
20191031,21,601336.SH,49.6,49.6,47.62,47.72,49.34,-1.62,-3.2833,287994.93,1388491.815
20191030,22,601336.SH,49.3,49.85,49.02,49.34,49.28,0.06,0.1218,86303.69,426644.883
20191029,23,601336.SH,49.98,49.99,49.18,49.28,49.86,-0.58,-1.1633,90619.08,448140.602
20191028,24,601336.SH,49.8,50.09,49.51,49.86,49.85,0.01,0.0201,126070.14,628267.798
20191025,25,601336.SH,50.09,50.1,49.02,49.85,50.45,-0.6,-1.1893,118640.19,588035.949
20191024,26,601336.SH,50.6,50.83,50.12,50.45,50.62,-0.17,-0.3358,65181.65,328372.116
20191023,27,601336.SH,50.71,51.11,50.35,50.62,50.8,-0.18,-0.3543,78693.78,399253.796
20191022,28,601336.SH,50.4,50.87,50.19,50.8,50.4,0.4,0.7937,107734.7,544914.246
20191021,29,601336.SH,49.31,50.6,49.1,50.4,49.32,1.08,2.1898,146453.39,733441.78
20191018,30,601336.SH,50.95,51.0,49.28,49.32,50.7,-1.38,-2.7219,129102.1,645009.044
20191017,31,601336.SH,50.46,50.87,49.71,50.7,50.4,0.3,0.5952,104519.58,527793.458
20191016,32,601336.SH,50.48,51.5,50.3,50.4,50.39,0.01,0.0198,149489.16,761566.973
20191015,33,601336.SH,50.56,50.89,50.14,50.39,50.75,-0.36,-0.7094,86187.07,434469.772
20191014,34,601336.SH,50.7,51.29,50.28,50.75,50.18,0.57,1.1359,215939.86,1099599.001
20191011,35,601336.SH,49.9,50.49,49.36,50.18,49.63,0.55,1.1082,143882.98,719599.278
20191010,36,601336.SH,49.56,49.72,49.32,49.63,49.54,0.09,0.1817,75035.6,371638.146
20191009,37,601336.SH,48.85,49.75,48.65,49.54,49.15,0.39,0.7935,119315.06,589032.007
20191008,38,601336.SH,48.97,49.7,48.6,49.15,48.67,0.48,0.9862,79076.66,388749.622
20190930,39,601336.SH,49.09,49.49,48.67,48.67,49.4,-0.73,-1.4777,78054.02,383112.37
20190927,40,601336.SH,49.58,49.75,48.9,49.4,49.56,-0.16,-0.3228,84900.11,418076.579
20190926,41,601336.SH,49.96,50.36,49.5,49.56,49.76,-0.2,-0.4019,106806.78,533283.46
20190925,42,601336.SH,49.55,50.25,49.22,49.76,49.75,0.01,0.0201,97767.85,486478.302
20190924,43,601336.SH,49.85,50.23,49.52,49.75,49.74,0.01,0.0201,105423.85,525459.652
20190923,44,601336.SH,50.21,50.27,49.45,49.74,50.58,-0.84,-1.6607,111488.3,553686.062
20190920,45,601336.SH,50.7,50.87,50.41,50.58,50.63,-0.05,-0.0988,88950.15,450438.981
20190919,46,601336.SH,50.55,50.67,50.0,50.63,50.46,0.17,0.3369,89532.09,451138.026
20190918,47,601336.SH,50.42,50.75,50.22,50.46,50.27,0.19,0.378,88376.26,445927.591
20190917,48,601336.SH,51.4,51.4,50.15,50.27,51.46,-1.19,-2.3125,139309.87,705164.369
20190916,49,601336.SH,52.23,52.28,51.2,51.46,52.51,-1.05,-1.9996,192508.6,995627.601
20190912,50,601336.SH,51.8,52.68,51.28,52.51,51.68,0.83,1.606,212097.86,1102954.41
20190911,51,601336.SH,51.82,51.91,51.33,51.68,51.4,0.28,0.5447,139436.41,719793.955
20190910,52,601336.SH,51.7,51.81,51.07,51.4,51.67,-0.27,-0.5225,128385.78,658764.624
20190909,53,601336.SH,52.25,52.44,51.14,51.67,51.73,-0.06,-0.116,224292.22,1159448.017
20190906,54,601336.SH,51.6,51.86,51.11,51.73,51.26,0.47,0.9169,165782.52,852887.056
20190905,55,601336.SH,50.49,52.25,50.49,51.26,50.28,0.98,1.9491,315233.75,1626376.598
20190904,56,601336.SH,49.91,50.32,49.71,50.28,49.89,0.39,0.7817,180828.19,905248.641
20190903,57,601336.SH,49.08,50.14,49.07,49.89,49.13,0.76,1.5469,221662.37,1102572.1
20190902,58,601336.SH,48.02,49.38,48.02,49.13,48.23,0.9,1.8661,249738.27,1223325.411
20190830,59,601336.SH,49.18,49.27,48.02,48.23,48.8,-0.57,-1.168,318055.89,1545516.138
20190829,60,601336.SH,51.1,51.1,48.7,48.8,50.99,-2.19,-4.295,470589.76,2323751.2
20190828,61,601336.SH,51.29,51.59,50.86,50.99,51.6,-0.61,-1.1822,112555.36,574708.189
20190827,62,601336.SH,51.19,52.2,51.11,51.6,50.8,0.8,1.5748,164495.71,849213.872
20190826,63,601336.SH,51.0,51.19,50.51,50.8,52.18,-1.38,-2.6447,143856.44,731321.833
20190823,64,601336.SH,51.5,52.68,51.44,52.18,51.61,0.57,1.1044,177331.45,926598.276
20190822,65,601336.SH,51.6,51.68,50.95,51.61,51.39,0.22,0.4281,90284.31,464043.087
20190821,66,601336.SH,51.19,51.8,51.05,51.39,51.24,0.15,0.2927,102330.28,527126.366
20190820,67,601336.SH,51.65,51.95,51.2,51.24,51.96,-0.72,-1.3857,135750.94,699706.739
20190819,68,601336.SH,50.43,52.02,50.08,51.96,50.16,1.8,3.5885,228101.61,1168136.607
20190816,69,601336.SH,50.13,50.57,49.45,50.16,50.0,0.16,0.32,143233.2,717430.574
20190815,70,601336.SH,48.72,50.0,48.53,50.0,49.94,0.06,0.1201,130114.27,641955.418
20190814,71,601336.SH,50.85,50.98,49.88,49.94,49.97,-0.03,-0.06,127672.41,642740.012
20190813,72,601336.SH,50.46,50.7,49.8,49.97,51.15,-1.18,-2.3069,116319.38,583171.264
20190812,73,601336.SH,49.95,51.15,49.8,51.15,49.87,1.28,2.5667,144183.5,727272.791
20190809,74,601336.SH,51.19,51.48,49.81,49.87,51.0,-1.13,-2.2157,170278.18,859054.461
20190808,75,601336.SH,51.5,51.77,50.8,51.77,51.05,0.72,1.4104,155140.06,797473.27
20190807,76,601336.SH,52.35,52.46,51.05,51.05,52.05,-1.0,-1.9212,147410.73,762338.376
20190806,77,601336.SH,51.52,52.34,50.89,52.05,52.85,-0.8,-1.5137,211960.95,1094196.484
20190805,78,601336.SH,54.15,54.65,52.72,52.85,54.64,-1.79,-3.276,213841.22,1146495.571
20190802,79,601336.SH,54.66,55.17,54.15,54.64,55.97,-1.33,-2.3763,188266.38,1029011.611
20190801,80,601336.SH,55.55,56.18,55.35,55.97,55.55,0.42,0.7561,151597.11,845579.417
20190731,81,601336.SH,56.38,56.65,55.53,55.55,56.61,-1.06,-1.8725,180400.33,1010806.088
20190730,82,601336.SH,57.01,57.52,56.24,56.61,55.05,1.56,2.8338,329805.72,1872570.003
20190729,83,601336.SH,55.38,55.44,54.62,55.05,55.53,-0.48,-0.8644,89940.45,494657.839
20190726,84,601336.SH,55.3,55.73,55.16,55.53,55.74,-0.21,-0.3767,73662.67,408688.967
20190725,85,601336.SH,55.18,56.16,54.84,55.74,55.05,0.69,1.2534,133937.49,742761.191
20190724,86,601336.SH,54.21,55.62,54.12,55.05,53.88,1.17,2.1715,187905.82,1036565.665
20190723,87,601336.SH,54.02,54.29,53.47,53.88,53.8,0.08,0.1487,84101.29,453257.359
20190722,88,601336.SH,54.2,54.53,53.2,53.8,54.2,-0.4,-0.738,116319.11,628247.233
20190719,89,601336.SH,53.0,54.2,52.95,54.2,52.7,1.5,2.8463,144607.41,778397.194
20190718,90,601336.SH,53.45,53.87,52.68,52.7,53.95,-1.25,-2.317,147006.9,782986.781
20190717,91,601336.SH,53.9,54.25,53.51,53.95,54.21,-0.26,-0.4796,89552.97,482695.971
20190716,92,601336.SH,54.8,54.8,53.88,54.21,54.89,-0.68,-1.2388,106879.53,579015.144
20190715,93,601336.SH,54.65,55.5,53.8,54.89,54.76,0.13,0.2374,166340.45,907672.967
20190712,94,601336.SH,53.13,55.35,53.13,54.76,53.12,1.64,3.0873,238653.26,1298749.296
20190711,95,601336.SH,53.0,53.79,52.7,53.12,52.66,0.46,0.8735,149958.66,798753.661
20190710,96,601336.SH,52.66,52.97,52.07,52.66,52.35,0.31,0.5922,131583.37,692031.401
20190709,97,601336.SH,52.48,52.99,51.9,52.35,52.69,-0.34,-0.6453,133802.87,698928.741
20190708,98,601336.SH,54.36,54.36,52.03,52.69,54.73,-2.04,-3.7274,224504.09,1187531.132
20190705,99,601336.SH,54.5,54.97,54.04,54.73,54.39,0.34,0.6251,137587.86,751173.088
20190704,100,601336.SH,55.87,55.9,53.77,54.39,55.49,-1.1,-1.9823,214466.02,1169829.434
20190703,101,601336.SH,57.06,57.06,55.17,55.49,57.33,-1.84,-3.2095,230866.08,1292782.632
20190702,102,601336.SH,57.52,57.85,57.09,57.33,57.87,-0.54,-0.9331,112589.29,646423.34
20190701,103,601336.SH,56.6,58.01,56.4,57.87,55.03,2.84,5.1608,216379.12,1244681.831
20190628,104,601336.SH,55.56,56.0,54.46,55.03,55.59,-0.56,-1.0074,115408.91,637539.286
20190627,105,601336.SH,54.65,56.21,54.4,55.59,54.3,1.29,2.3757,135011.49,751092.796
20190626,106,601336.SH,53.71,54.62,53.4,54.3,53.9,0.4,0.7421,94880.04,514570.713
20190625,107,601336.SH,55.12,55.35,53.02,53.9,55.35,-1.45,-2.6197,168567.35,910231.032
20190624,108,601336.SH,54.67,55.75,54.25,55.35,54.7,0.65,1.1883,153829.12,850323.568
20190621,109,601336.SH,54.15,55.5,54.11,54.7,54.44,0.26,0.4776,164830.09,901899.825
20190620,110,601336.SH,51.86,54.95,51.82,54.44,51.86,2.58,4.9749,286968.03,1544330.042
20190619,111,601336.SH,53.64,53.9,51.82,51.86,51.34,0.52,1.0129,218862.8,1153697.074
20190618,112,601336.SH,50.98,51.43,50.5,51.34,50.8,0.54,1.063,65118.96,332679.93
