trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191210,0,000651.SZ,62.44,62.45,61.7,62.16,62.15,0.01,0.0161,235236.85,1462272.841
20191209,1,000651.SZ,62.39,62.85,61.9,62.15,62.39,-0.24,-0.3847,290231.55,1809238.672
20191206,2,000651.SZ,62.36,62.88,62.02,62.39,62.27,0.12,0.1927,312483.06,1947670.639
20191205,3,000651.SZ,62.7,63.05,61.82,62.27,62.58,-0.31,-0.4954,452729.36,2821022.539
20191204,4,000651.SZ,60.78,63.46,60.37,62.58,60.8,1.78,2.9276,784965.69,4882232.339
20191203,5,000651.SZ,60.0,61.19,59.2,60.8,57.71,3.09,5.3544,900325.86,5414302.506
20191129,6,000651.SZ,58.38,58.78,56.95,57.71,58.45,-0.74,-1.266,337348.4,1955006.45
20191128,7,000651.SZ,57.71,58.61,57.71,58.45,57.64,0.81,1.4053,298217.72,1739128.654
20191127,8,000651.SZ,57.8,57.9,56.9,57.64,58.54,-0.9,-1.5374,349870.41,2009248.258
20191126,9,000651.SZ,58.21,58.76,57.85,58.54,57.81,0.73,1.2628,345754.8,2017689.992
20191125,10,000651.SZ,56.72,57.84,56.36,57.81,56.72,1.09,1.9217,351298.85,2012181.894
20191122,11,000651.SZ,57.5,58.13,56.2,56.72,57.45,-0.73,-1.2707,368534.9,2104068.512
20191121,12,000651.SZ,58.51,58.51,57.03,57.45,58.86,-1.41,-2.3955,439535.33,2529726.169
20191120,13,000651.SZ,59.3,59.4,58.73,58.86,59.46,-0.6,-1.0091,221706.0,1306719.621
20191119,14,000651.SZ,59.18,59.97,58.91,59.46,58.99,0.47,0.7967,352369.16,2098743.808
20191118,15,000651.SZ,58.79,58.99,58.3,58.99,58.86,0.13,0.2209,225984.61,1325332.947
20191115,16,000651.SZ,59.45,59.49,58.7,58.86,59.13,-0.27,-0.4566,202104.32,1193783.635
20191114,17,000651.SZ,59.18,59.55,58.68,59.13,58.85,0.28,0.4758,353944.97,2090616.405
20191113,18,000651.SZ,59.45,59.53,58.48,58.85,59.16,-0.31,-0.524,364776.12,2143608.691
20191112,19,000651.SZ,59.8,60.08,58.62,59.16,61.17,-2.01,-3.2859,636537.13,3777070.758
20191111,20,000651.SZ,62.3,62.45,60.7,61.17,63.61,-2.44,-3.8359,681351.87,4186552.485
20191108,21,000651.SZ,64.0,64.63,63.2,63.61,63.71,-0.1,-0.157,341203.24,2178351.313
20191107,22,000651.SZ,63.7,63.8,62.8,63.71,63.5,0.21,0.3307,317616.78,2010258.543
20191106,23,000651.SZ,64.1,64.45,63.36,63.5,64.08,-0.58,-0.9051,335865.54,2144646.331
20191105,24,000651.SZ,64.46,65.16,63.5,64.08,64.45,-0.37,-0.5741,535927.51,3443814.986
20191104,25,000651.SZ,64.1,64.98,63.21,64.45,63.78,0.67,1.0505,573827.73,3688033.678
20191101,26,000651.SZ,59.0,64.4,58.83,63.78,58.7,5.08,8.6542,1175315.72,7340613.348
20191031,27,000651.SZ,58.01,59.22,58.0,58.7,58.67,0.03,0.0511,360312.49,2118688.495
20191030,28,000651.SZ,59.71,60.39,58.35,58.67,59.39,-0.72,-1.2123,410228.62,2426195.857
20191029,29,000651.SZ,58.5,60.04,57.26,59.39,56.9,2.49,4.3761,805804.01,4757487.141
20191028,30,000651.SZ,57.15,57.67,56.46,56.9,57.15,-0.25,-0.4374,241273.34,1372454.891
20191025,31,000651.SZ,58.38,58.41,56.04,57.15,58.18,-1.03,-1.7704,476983.96,2704591.533
20191024,32,000651.SZ,58.7,58.93,58.04,58.18,58.73,-0.55,-0.9365,155311.65,906955.58
20191023,33,000651.SZ,58.91,59.33,58.52,58.73,58.81,-0.08,-0.136,160971.86,947682.81
20191022,34,000651.SZ,58.99,59.0,58.1,58.81,58.44,0.37,0.6331,168349.37,985449.306
20191021,35,000651.SZ,57.72,58.65,57.4,58.44,57.8,0.64,1.1073,148176.63,863735.58
20191018,36,000651.SZ,58.5,59.0,57.69,57.8,58.25,-0.45,-0.7725,211609.01,1236477.766
20191017,37,000651.SZ,58.9,58.96,58.08,58.25,59.02,-0.77,-1.3046,182518.14,1065658.739
20191016,38,000651.SZ,58.9,59.58,58.5,59.02,58.9,0.12,0.2037,211812.93,1254561.757
20191015,39,000651.SZ,58.69,59.15,58.15,58.9,58.7,0.2,0.3407,177204.36,1041246.121
20191014,40,000651.SZ,59.2,59.59,58.4,58.7,58.57,0.13,0.222,229921.86,1354296.793
20191011,41,000651.SZ,58.39,58.68,57.54,58.57,57.71,0.86,1.4902,294274.23,1715621.443
20191010,42,000651.SZ,57.0,58.06,56.51,57.71,57.02,0.69,1.2101,216125.13,1238249.009
20191009,43,000651.SZ,58.0,58.18,57.0,57.02,58.15,-1.13,-1.9433,219807.78,1257625.102
20191008,44,000651.SZ,57.5,58.9,57.18,58.15,57.3,0.85,1.4834,266628.39,1554229.522
20190930,45,000651.SZ,56.9,58.08,56.58,57.3,56.9,0.4,0.703,226118.65,1300850.313
20190927,46,000651.SZ,57.62,57.77,56.36,56.9,57.62,-0.72,-1.2496,223510.01,1272964.287
20190926,47,000651.SZ,58.0,58.34,57.19,57.62,57.82,-0.2,-0.3459,193271.08,1117471.576
20190925,48,000651.SZ,57.88,58.2,57.68,57.82,58.16,-0.34,-0.5846,156514.74,905978.54
20190924,49,000651.SZ,58.06,58.61,57.6,58.16,57.71,0.45,0.7798,221275.77,1289106.327
20190923,50,000651.SZ,58.4,58.44,57.0,57.71,58.04,-0.33,-0.5686,215580.59,1237864.785
20190920,51,000651.SZ,58.51,58.58,57.62,58.04,58.49,-0.45,-0.7694,237622.32,1378000.949
20190919,52,000651.SZ,58.8,59.45,58.08,58.49,58.22,0.27,0.4638,278516.7,1635615.295
20190918,53,000651.SZ,58.01,58.5,57.72,58.22,57.6,0.62,1.0764,177467.11,1031084.968
20190917,54,000651.SZ,58.93,58.93,57.3,57.6,58.93,-1.33,-2.2569,307472.74,1782007.543
20190916,55,000651.SZ,59.47,59.5,58.52,58.93,59.61,-0.68,-1.1407,217971.6,1285825.343
20190912,56,000651.SZ,59.07,59.79,59.06,59.61,58.7,0.91,1.5503,274926.19,1636634.362
20190911,57,000651.SZ,59.4,59.44,58.01,58.7,59.4,-0.7,-1.1785,310354.93,1815127.885
20190910,58,000651.SZ,59.8,60.12,59.24,59.4,59.34,0.06,0.1011,246978.65,1471962.475
20190909,59,000651.SZ,59.19,59.89,59.0,59.34,58.8,0.54,0.9184,375943.5,2235012.893
20190906,60,000651.SZ,59.2,59.2,58.0,58.8,58.87,-0.07,-0.1189,385050.25,2255748.893
20190905,61,000651.SZ,59.91,60.56,58.81,58.87,59.85,-0.98,-1.6374,483040.61,2876712.471
20190904,62,000651.SZ,57.79,59.85,57.3,59.85,57.8,2.05,3.5467,644380.69,3817675.951
20190903,63,000651.SZ,58.41,58.43,57.1,57.8,57.47,0.33,0.5742,511978.07,2960811.299
20190902,64,000651.SZ,56.95,57.82,56.7,57.47,55.5,1.97,3.5495,684288.71,3926350.831
20190830,65,000651.SZ,55.32,55.95,55.02,55.5,54.78,0.72,1.3143,410238.31,2279607.701
20190829,66,000651.SZ,55.5,55.74,54.02,54.78,55.32,-0.54,-0.9761,302430.57,1652930.092
20190828,67,000651.SZ,55.78,55.79,55.01,55.32,55.35,-0.03,-0.0542,243395.73,1347449.562
20190827,68,000651.SZ,54.41,55.99,54.41,55.35,54.17,1.18,2.1783,472372.59,2622023.778
20190826,69,000651.SZ,53.46,54.48,53.26,54.17,54.89,-0.72,-1.3117,338864.36,1831120.191
20190823,70,000651.SZ,55.1,55.39,54.51,54.89,54.88,0.01,0.0182,325909.86,1790338.562
20190822,71,000651.SZ,54.99,55.45,54.51,54.88,54.54,0.34,0.6234,368523.26,2026121.139
20190821,72,000651.SZ,52.6,55.2,52.58,54.54,52.79,1.75,3.315,664284.54,3600329.679
20190820,73,000651.SZ,52.4,53.09,52.02,52.79,52.42,0.37,0.7058,317058.27,1669667.772
20190819,74,000651.SZ,51.8,52.5,51.55,52.42,51.25,1.17,2.2829,344397.8,1795197.526
20190816,75,000651.SZ,51.2,51.68,50.6,51.25,51.3,-0.05,-0.0975,289949.05,1485214.218
20190815,76,000651.SZ,50.56,51.35,50.16,51.3,51.56,-0.26,-0.5043,226727.42,1153442.544
20190814,77,000651.SZ,52.73,53.0,51.5,51.56,51.36,0.2,0.3894,323715.61,1688194.971
20190813,78,000651.SZ,50.65,52.3,50.65,51.36,50.38,0.98,1.9452,498999.52,2576555.714
20190812,79,000651.SZ,49.8,50.49,49.6,50.38,49.94,0.44,0.8811,235654.61,1181813.533
20190809,80,000651.SZ,51.03,51.29,49.68,49.94,51.0,-1.06,-2.0784,391730.18,1966289.443
20190808,81,000651.SZ,50.5,51.44,50.42,51.0,50.27,0.73,1.4522,296270.86,1508171.154
20190807,82,000651.SZ,51.1,51.45,50.26,50.27,50.93,-0.66,-1.2959,242402.84,1229731.987
20190806,83,000651.SZ,50.6,51.3,49.05,50.93,51.48,-0.55,-1.0684,532003.43,2673208.385
20190805,84,000651.SZ,53.4,53.8,52.66,52.98,53.43,-0.45,-0.8422,394928.69,2095253.144
20190802,85,000651.SZ,52.0,53.63,51.31,53.43,53.68,-0.25,-0.4657,411599.55,2163381.814
20190801,86,000651.SZ,55.0,55.0,53.38,53.68,55.09,-1.41,-2.5594,482956.72,2603710.653
20190731,87,000651.SZ,55.31,55.89,54.9,55.09,55.08,0.01,0.0182,287263.24,1587851.073
20190730,88,000651.SZ,54.64,55.3,54.4,55.08,54.62,0.46,0.8422,273302.63,1504014.085
20190729,89,000651.SZ,55.45,55.68,54.2,54.62,55.46,-0.84,-1.5146,359377.2,1967681.956
20190726,90,000651.SZ,54.71,55.56,54.67,55.46,55.12,0.34,0.6168,254616.0,1409163.462
20190725,91,000651.SZ,54.76,55.35,54.41,55.12,54.76,0.36,0.6574,225677.22,1239775.444
20190724,92,000651.SZ,54.68,55.55,54.56,54.76,54.4,0.36,0.6618,355886.42,1959561.57
20190723,93,000651.SZ,54.01,54.4,53.81,54.4,54.0,0.4,0.7407,229057.22,1240636.899
20190722,94,000651.SZ,54.2,54.5,53.53,54.0,54.2,-0.2,-0.369,213064.32,1151569.018
20190719,95,000651.SZ,54.7,54.79,54.02,54.2,54.4,-0.2,-0.3676,377029.91,2046724.236
20190718,96,000651.SZ,54.49,54.5,53.7,54.4,54.53,-0.13,-0.2384,283549.36,1532376.597
20190717,97,000651.SZ,54.72,54.79,54.1,54.53,54.81,-0.28,-0.5109,281459.38,1532366.881
20190716,98,000651.SZ,56.0,56.09,54.64,54.81,55.88,-1.07,-1.9148,376208.64,2071224.257
20190715,99,000651.SZ,55.89,56.6,54.6,55.88,56.48,-0.6,-1.0623,430977.48,2392105.124
20190712,100,000651.SZ,56.0,56.87,55.58,56.48,56.0,0.48,0.8571,294307.54,1656330.891
20190711,101,000651.SZ,56.83,57.57,55.75,56.0,56.29,-0.29,-0.5152,409245.43,2314552.503
20190710,102,000651.SZ,56.54,56.66,55.76,56.29,55.99,0.3,0.5358,247566.19,1392394.854
20190709,103,000651.SZ,56.49,56.88,55.51,55.99,56.48,-0.49,-0.8676,244967.35,1373450.597
20190708,104,000651.SZ,57.7,57.74,55.89,56.48,58.1,-1.62,-2.7883,405250.2,2294026.382
20190705,105,000651.SZ,57.08,58.18,56.75,58.1,56.88,1.22,2.1449,306279.2,1768695.785
20190704,106,000651.SZ,57.6,58.16,56.43,56.88,57.33,-0.45,-0.7849,373648.79,2138683.989
20190703,107,000651.SZ,58.28,58.5,56.9,57.33,58.57,-1.24,-2.1171,408910.86,2357767.746
20190702,108,000651.SZ,58.33,58.95,58.21,58.57,58.59,-0.02,-0.0341,440288.66,2581076.97
20190701,109,000651.SZ,56.24,59.0,56.18,58.59,55.0,3.59,6.5273,878954.88,5087684.513
