trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20191129,0,000069.SZ,6.94,6.95,6.86,6.89,6.92,-0.03,-0.4335,193783.0,133728.215
20191128,1,000069.SZ,6.97,7.01,6.88,6.92,6.97,-0.05,-0.7174,193038.13,133743.073
20191127,2,000069.SZ,7.08,7.09,6.96,6.97,7.08,-0.11,-1.5537,307415.19,215600.5
20191126,3,000069.SZ,6.98,7.12,6.96,7.08,6.97,0.11,1.5782,640454.93,450886.058
20191125,4,000069.SZ,6.8,7.03,6.78,6.97,6.77,0.2,2.9542,469092.88,325623.583
20191122,5,000069.SZ,6.87,6.9,6.75,6.77,6.84,-0.07,-1.0234,260947.17,177690.432
20191121,6,000069.SZ,6.85,6.9,6.82,6.84,6.86,-0.02,-0.2915,206478.28,141444.916
20191120,7,000069.SZ,6.92,6.95,6.84,6.86,6.92,-0.06,-0.8671,204917.42,141452.156
20191119,8,000069.SZ,6.87,6.95,6.84,6.92,6.86,0.06,0.8746,295784.37,204243.198
20191118,9,000069.SZ,6.9,6.9,6.78,6.86,6.9,-0.04,-0.5797,272542.07,186371.615
20191115,10,000069.SZ,6.9,6.92,6.82,6.9,6.89,0.01,0.1451,219594.08,150833.625
20191114,11,000069.SZ,6.97,6.99,6.89,6.89,6.97,-0.08,-1.1478,218432.0,151030.402
20191113,12,000069.SZ,6.99,7.0,6.92,6.97,6.98,-0.01,-0.1433,171974.45,119576.596
20191112,13,000069.SZ,7.0,7.01,6.95,6.98,6.98,0.0,0.0,197110.27,137501.555
20191111,14,000069.SZ,7.09,7.09,6.96,6.98,7.1,-0.12,-1.6901,318151.48,222790.715
20191108,15,000069.SZ,7.29,7.29,7.07,7.1,7.22,-0.12,-1.662,431084.84,308068.846
20191107,16,000069.SZ,7.25,7.27,7.18,7.22,7.24,-0.02,-0.2762,316940.0,229058.392
20191106,17,000069.SZ,7.24,7.28,7.19,7.24,7.21,0.03,0.4161,407756.59,294916.956
20191105,18,000069.SZ,7.13,7.27,7.11,7.21,7.13,0.08,1.122,513414.78,369563.33
20191104,19,000069.SZ,7.13,7.19,7.11,7.13,7.14,-0.01,-0.1401,317104.63,226440.576
20191101,20,000069.SZ,7.02,7.18,6.98,7.14,7.04,0.1,1.4205,352823.31,249456.223
20191031,21,000069.SZ,6.99,7.09,6.97,7.04,6.97,0.07,1.0043,320421.63,225800.039
20191030,22,000069.SZ,6.96,7.01,6.93,6.97,6.95,0.02,0.2878,296167.85,206611.109
20191029,23,000069.SZ,7.02,7.06,6.94,6.95,7.08,-0.13,-1.8362,342326.96,239334.588
20191028,24,000069.SZ,7.14,7.16,7.04,7.08,7.15,-0.07,-0.979,343650.25,243334.273
20191025,25,000069.SZ,7.13,7.19,7.1,7.15,7.12,0.03,0.4213,175361.93,125223.401
20191024,26,000069.SZ,7.14,7.19,7.1,7.12,7.12,0.0,0.0,152218.56,108569.302
20191023,27,000069.SZ,7.21,7.24,7.1,7.12,7.22,-0.1,-1.385,185035.54,132282.08
20191022,28,000069.SZ,7.24,7.25,7.13,7.22,7.22,0.0,0.0,155275.99,111580.237
20191021,29,000069.SZ,7.14,7.25,7.09,7.22,7.11,0.11,1.5471,270867.71,194603.527
20191018,30,000069.SZ,7.3,7.34,7.08,7.11,7.27,-0.16,-2.2008,279734.99,201052.138
20191017,31,000069.SZ,7.36,7.37,7.21,7.27,7.34,-0.07,-0.9537,280391.35,203980.563
20191016,32,000069.SZ,7.31,7.47,7.3,7.34,7.28,0.06,0.8242,391164.5,288241.496
20191015,33,000069.SZ,7.39,7.4,7.28,7.28,7.36,-0.08,-1.087,226756.39,166047.2
20191014,34,000069.SZ,7.32,7.48,7.29,7.36,7.27,0.09,1.238,441635.02,326162.117
20191011,35,000069.SZ,7.29,7.3,7.19,7.27,7.27,0.0,0.0,292937.72,212260.743
